ID_Factura,Fecha_Venta,ID_Cliente,Categoria_Producto,Precio_Unitario,Cantidad,Canal_Venta,Total_Venta
FAC_1811,2026-07-03,CLI_0258,Cubre_Volantes,47822,2,Web,95644
FAC_1248,2026-01-26,CLI_0293,Cubre_Volantes,47898,1,Web,47898
FAC_1671,2025-08-23,CLI_0297,Tapetes,74721,1,WhatsApp,74721
FAC_1773,2025-12-20,CLI_0091,Tapetes,23514,1,Tienda Física,23514
FAC_1205,2026-06-25,CLI_0163,Forros_Asiento,119634,1,Tienda Física,119634
FAC_1875,2026-04-26,CLI_0149,Tapetes,88502,1,Tienda Física,88502
FAC_1913,2025-12-01,CLI_0139,Accesorios,22759,2,Tienda Física,45518
FAC_1288,2025-09-22,CLI_0276,Tapetes,36236,2,Tienda Física,72472
FAC_2156,2025-11-16,CLI_0163,Tapetes,102627,1,Tienda Física,102627
FAC_1356,2025-08-25,CLI_0138,Tapetes,93036,1,WhatsApp,93036
FAC_1121,2025-12-02,CLI_0029,Forros_Asiento,138223,1,Tienda Física,138223
FAC_2078,2026-03-12,CLI_0243,Accesorios,26537,1,Tienda Física,26537
FAC_2059,2025-09-11,CLI_0082,Forros_Asiento,148281,1,Tienda Física,148281
FAC_1589,2025-09-08,CLI_0192,Accesorios,23356,1,Web,23356
FAC_1710,2026-07-07,CLI_0229,Accesorios,25686,1,WhatsApp,25686
FAC_2041,2025-12-16,CLI_0032,Forros_Asiento,147845,1,Web,147845
FAC_1526,2026-05-15,CLI_0136,Tapetes,79567,2,Tienda Física,159134
FAC_1936,2025-09-22,CLI_0180,Tapetes,102769,2,Tienda Física,205538
